#filename	date	concept_num	concept
28368717	2017-04-03	CYP2D6	5
25826681	2015-04-01	CDKN2A	1
18219909	2008-01-28	HCCS	1
28410227	2017-04-14	LUM	5
28410227	2017-04-14	LCN2	2
28410227	2017-04-14	IL6	2
21935353	2011-09-21	RFX1	5
26103161	2015-06-24	BCL2	1
16917820	2006-08-23	SLC7A5	2
16917820	2006-08-23	NPAT	3
19883434	2009-11-03	CD2	1
21104019	2011-05-02	SBK1	1
25141312	2014-08-21	IGF2BP3	3
25141312	2014-08-21	HGD	1
23687414	2013-05-20	TNRC6C	6
23687414	2013-05-20	CAPN10	8
20113324	2010-08-23	MKI67	3
15226295	2004-09-13	BAX	1
15226295	2004-09-13	TNFSF10	16
17172403	2006-12-18	BCL2	2
17172403	2006-12-18	TNFSF10	1
24469726	2014-05-08	SERPINC1	1
24469726	2014-05-08	APOC3	1
10362093	1999-06-29	PEMT	1
27698691	2016-10-04	PTEN	7
27698691	2016-10-04	LRIG1	11
27698691	2016-10-04	TNS1	1
28169357	2017-02-07	FAM60A	3
16849557	2006-07-19	RHOA	5
16849557	2006-07-19	NEUROD1	8
16849557	2006-07-19	MAPK3	1
23338568	2013-01-29	DIABLO	1
11697199	2001-11-07	SULT1E1	14
11697199	2001-11-07	BCL2	6
11993509	2002-05-07	PEMT	7
23726808	2013-09-23	IL7R	2
23726808	2013-09-23	NODAL	1
23726808	2013-09-23	IL1A	1
23726808	2013-09-23	IL1B	4
21498727	2011-04-18	CYR61	1
21498727	2011-04-18	WISP1	2
21498727	2011-04-18	CTGF	1
23712426	2013-11-08	AGER	7
26192918	2015-08-28	CDKN2A	2
17140955	2006-12-04	BCL2	2
17140955	2006-12-04	BCL2L1	2
17140955	2006-12-04	TNFSF10	2
17140955	2006-12-04	NAA10	1
23661400	2014-01-06	CCND1	2
10026993	1999-03-05	TYR	1
10026993	1999-03-05	NAT1	2
10026993	1999-03-05	NAT2	3
10026993	1999-03-05	GSTP1	1
22776426	2012-07-23	LY6K	3
22776426	2012-07-23	IGF2BP3	1
23994890	2013-09-09	CXCL9	1
23994890	2013-09-09	KLRK1	1
23994890	2013-09-09	IL17A	6
23994890	2013-09-09	CCL20	1
8356387	1993-09-23	NODAL	4
22389159	2012-07-23	IGFBP3	7
20682794	2010-08-16	HMGA2	1
20682794	2010-08-16	ID1	1
20682794	2010-08-16	ZNF382	11
20682794	2010-08-16	CBX5	1
20682794	2010-08-16	IKBKE	1
17298752	2007-02-14	PEMT	5
17298752	2007-02-14	POMP	1
11079730	2000-11-15	NODAL	1
6497475	1984-12-18	NODAL	1
18374226	2008-03-31	NODAL	6
26893358	2016-05-21	SGK1	1
26893358	2016-05-21	AKT1	3
26893358	2016-05-21	DEPTOR	16
19515183	2010-05-07	FBN1	1
12122597	2002-07-17	UGT1A7	5
24022442	2013-09-11	NODAL	2
19044323	2008-12-02	NODAL	1
19860844	2010-02-23	MKI67	1
19860844	2010-02-23	MIB1	2
16145342	2005-09-07	MMP9	10
17326708	2007-02-28	CDKN2A	6
12474056	2002-12-10	PRB2	11
26135649	2015-07-03	MID1	1
24248283	2014-01-09	ST14	9
26081045	2015-09-23	TCEAL7	1
11504832	2001-08-15	BCL2	1
25646744	2015-04-02	CDKN2B-AS1	8
25646744	2015-04-02	TERT	1
10414703	1999-08-09	NODAL	2
26346170	2016-04-25	HMGB1	9
25277672	2016-05-04	NNT	2
24800852	2014-05-07	IQGAP1	10
26390126	2015-09-22	MGP	3
16843872	2006-07-17	NODAL	1
16843872	2006-07-17	VEGFC	8
25366905	2015-01-15	EFNA2	1
24154848	2013-11-26	MIR27A	1
16820899	2006-07-05	IFNAR2	8
11396200	2001-06-08	PEMT	10
27619677	2016-09-17	GALNT7	1
25945024	2015-05-06	APEX1	6
15095300	2004-04-19	MTA1	12
10693236	2000-03-16	CDKN2A	1
26118299	2015-06-29	NDC80	1
8934543	1997-01-07	GML	3
22798108	2012-07-16	MKI67	3
28165652	2017-02-06	RHBDF2	1
28165652	2017-02-06	DDOST	1
28165652	2017-02-06	DNAH9	3
28165652	2017-02-06	FUK	1
28165652	2017-02-06	BAG1	1
28165652	2017-02-06	NFX1	1
26993605	2016-08-01	AHSG	1
26993605	2016-08-01	FGA	1
26993605	2016-08-01	THBS1	3
27036032	2016-04-01	SPAG5	1
20093484	2010-03-10	F10	1
7986145	1995-01-05	NODAL	1
27218430	2016-08-27	CD163	5
27218430	2016-08-27	SLC2A3	7
16713672	2006-12-25	CDKN2A	1
26785734	2016-02-26	RB1	5
26785734	2016-02-26	SRY	1
26785734	2016-02-26	PSCA	7
12645337	2003-03-20	F2R	7
21091386	2011-01-21	SNTA1	7
6196508	1984-01-07	NODAL	1
19349901	2009-06-22	COPS5	13
28362172	2017-03-31	CYP24A1	2
28362172	2017-03-31	DHCR7	1
21165554	2010-12-24	EZH2	12
18680472	2008-08-05	NAT1	4
18680472	2008-08-05	NAT2	5
28212575	2017-02-17	PEMT	12
20504226	2010-11-16	CDH17	1
20504226	2010-11-16	CADM1	1
20504226	2010-11-16	AMFR	6
27959431	2016-12-13	ID1	1
27959431	2016-12-13	BMP6	8
