"Gene","Bile duct cancer","Colorectal cancer","Esophageal cancer","Liver cancer","Pancreatic Cancer","Stomach cancer","total"
"TAP2",0,0.00580196816542371,0.00453556477773217,0.000982046043828315,0.000233793573495383,0.00252301545615659,0.0140763880166362
"HOXA1",0.0028958836195212,0,0.0058956936290592,0.00367586807276676,0,0.00160025767496248,0.0140677029963096
"MAL2",0.00107218851465028,0,0,0,0.0129863138786373,0,0.0140585023932876
"H19",0.000562214339404098,0.0048979858659849,0,0.00691924197176691,0,0.00167051776942655,0.0140499599465825
"GSS",0.000488822264484002,9.46589342557865e-05,0,7.64360486164642e-05,0.0133565866197547,0,0.0140165038671109
"ADCY1",0,0.000620961878862072,0.00256935631275903,0.00431399937915551,0.00252923283454335,0.00397759991391622,0.0140111503192362
"HIF1AN",0,0.00107175268712954,0,0.00588665584240529,0.000511297425606969,0.00654023720630986,0.0140099431614517
"EFNB1",0.002705092118222,0.00479599206028433,7.62077158038985e-05,0,0.00016878969889234,0.0062613717564632,0.0140074533496658
"IRF7",0,0.000224425387596897,0.000582421541675282,0.000584680204846438,0.0099535825335699,0.00265251640409567,0.0139976260717842
"TP53I3",0,0,0.00490164060966899,0.00281232830114293,0,0.00624914881518797,0.0139631177259999
"SELENBP1",0,0.00386096335507723,0,0.00406264036326884,0,0.00603232944877781,0.0139559331671239
"RAD50",0,0.00681182230436634,0.00128602911812954,0,0.00559407596028817,0.000257036395364825,0.0139489637781489
"SULT1A1",0,0.00720639356297483,0.00308719272619238,0,0.000830781876996924,0.00282436675481025,0.0139487349209744
"NR5A2",0.000677646573199891,0.00279625511703731,0.00210365006631046,0,0.00836942389911453,0,0.0139469756556622
"HMGCR",0,0.00222457001717452,0.00626501245392714,0.00494717008269329,0.000492644318136335,0,0.0139293968719313
"CAPG",0,0.00167920867097376,0,0.00489903874418623,0.000309539402392149,0.00703903795396421,0.0139268247715163
"MIR200A",0,0.000546572254297263,9.64580604479529e-05,0.0121131907292187,0.00089695498062091,0.00027317518713151,0.0139263512117163
"POLR2A",0,0.00163781684880012,0,0.000987807473880914,0,0.0112930834278867,0.0139187077505678
"NDC80",0.00401860972674948,0.00407635377733198,0.00173226490913412,0.00349990291817375,0.00039965943371866,0.000191208942702811,0.0139179997078108
"TNFRSF1A",0.00170416974943931,0.00523604819755793,0.000210623631962406,0.00352194220701867,0.00187024452987511,0.00136851242713859,0.013911540742992
"NLK",0,0.00427769437246324,0,0.00142261503067627,0.00820530525687545,0,0.013905614660015
"PARK7",0.00098958545012345,0.000321000124559323,0,0.00188286746747443,0.00673189304106528,0.00397704699788364,0.0139023930811061
"IGFBP7",4.77079852846793e-05,0.00652617735108027,8.59731232855835e-05,0.00555959382840181,0.00164450388531776,1.69148090713837e-05,0.0138808709824415
"CRCP",0.00679615348310444,0.00707364523342264,0,0,0,0,0.0138697987165271
"LPAR1",0,0.00245426893826454,0,0.00293904570307735,0.00704530384304415,0.00142642505758181,0.0138650435419678
"EIF2B5",0,0,0,0,0.0138629094614223,0,0.0138629094614223
"HBA1",0,0,0,0,0.0138629094614223,0,0.0138629094614223
"LSM8",0,0,0,0,0.0138629094614223,0,0.0138629094614223
"PSMD11",0,0,0,0,0.0138629094614223,0,0.0138629094614223
"RPL13",0,0,0,0,0.0138629094614223,0,0.0138629094614223
"SMC4",0,0,0,0,0.0138629094614223,0,0.0138629094614223
"SYNE1",0,0,0,0,0.0138629094614223,0,0.0138629094614223
"UTRN",0,0,0,0,0.0138629094614223,0,0.0138629094614223
"IRS1",0,0.00377194308068803,0,0.00518896187321075,0.00410885087042611,0.000793110971988913,0.0138628667963138
"SRR",0.00611255378380286,0,0.00455411703309717,0,0,0.00318578198124925,0.0138524527981493
"NNT",0,0.00671824695418395,0.00660752457499427,0,0,0.000516769984506596,0.0138425415136848
"PTGER4",0.00126970197037285,0.00607940884131887,0,0.00081584098923451,0.000192197068758544,0.00547647668163944,0.0138336255513242
"ARID4B",0,0,0,0,0.00377508302713366,0.0100471615679988,0.0138222445951325
"ATF4",0.000930754103363285,0.0044796274319899,0.00238308501448483,0.00277797205153395,0.000226194609671909,0.00299592126830164,0.0137935544793455
"SNHG1",0,0,0,0,0,0.0137920813893242,0.0137920813893242
"STAT2",0.00333853601199735,0.00317641262092494,0,0.00727160511797175,0,0,0.013786553750894
"ZSCAN18",0.0117867291462284,0.00199749850348817,0,0,0,0,0.0137842276497166
"L1CAM",0.00475666310133443,0.00231443267537878,0,0.000835662270608098,0.00196133742793541,0.00391141886150568,0.0137795143367624
"MTRR",0,0.00558169779494121,0.00047146998678921,0.00160968398240382,0.00397856099712515,0.00212513931001833,0.0137665520712777
"SLC38A1",0.00624538660615715,0,0,0.00112149460097593,0.00638798235786161,0,0.0137548635649947
"MIR141",0.000190581602751509,0.000168994800913854,0.00202140733606372,0.00276115960298629,0.00861250217755088,0,0.0137546455202662
"TIAM1",0,0.00766113198987358,0.00227887638618516,0.00174965510569681,0.000278222960474885,0.00177268217635157,0.013740568618582
"TRAV10",0,0,0,0.00875329288493032,0,0.00496387870982174,0.0137171715947521
"TCF7",0,0.0125780294752081,0,0.00112466825648784,0,0,0.0137026977316959
"ASPH",0.00994923389909624,0,0,0.00294965357797341,0,0.000801336578005487,0.0137002240550751
"MRE11",0.000406982077927155,0.00702556922295351,0.000837921089593464,0.00045878438153173,0.00275720152122969,0.00220653448847603,0.0136929927817116
"SPTBN1",0,0.00139123051011943,7.56834478254685e-05,0.00417412649308887,0.0048575817218781,0.00318908577355777,0.0136877079464696
"CLPTM1L",0,0.00224542212633005,0.00320271225724921,0,0.00823767411962399,0,0.0136858085032032
"FGF1",0,0.00230107005757744,0.00406948711536259,0.00492005354836092,0.00114552476542432,0.00123447888120585,0.0136706143679311
"GNE",0.00248035370287524,0,0,0.000775694766764061,0.0104121735678217,0,0.013668222037461
"ULBP2",0.00311573893438127,0.00282224103712946,0,0,0.00732262968855817,0.000402963266125312,0.0136635729261942
"DUT",0,0.007703240849807,0,0.00191368644225376,0,0.00404025772849483,0.0136571850205556
"SLC19A1",0,0.00508526233235458,0.000415091867765677,0,0,0.00815598028519558,0.0136563344853158
"ZRANB3",0,0,0.0136560767700976,0,0,0,0.0136560767700976
"PRKCA",0,0,0,0,0.00149003257485106,0.0121417235290151,0.0136317561038661
"CSTB",0.00549772604413422,0.00508604863042701,0.00303410649338279,0,0,0,0.013617881167944
"LRP5",0,0.00542961924547181,1.69677362628014e-05,0.00258584186862771,0.000134930651361756,0.00545014144769403,0.0136175009494181
"PROCR",0,0,0,0.00643360603367136,0,0.00718304636384639,0.0136166523975178
"STRA13",0,0.00753780679035513,0.00124756846566156,0,0.00482481342702903,0,0.0136101886830457
"MUC12",0.000326774369151005,0.00803964099228206,0.000220826342995431,0,3.9943186108233e-05,0.00496376811187384,0.0135909530024106
"PNMT",0.00446311212568686,0,0,0.00209366070373149,0.00490992689693655,0.00211904719666866,0.0135857469230236
"ALPK2",0.000338660732172339,0.00053756414480499,0,0.00984071792452109,0.0026068689124053,0.000250066800078275,0.013573878513982
"XBP1",0.000964985740109911,0.00412822651017394,0,0.00549807490021458,0.00139798280214482,0.00158068277672825,0.0135699527293715
"SULF2",0,0.000317611415447534,0,0.00605642233465176,0.000934823042861518,0.00625768491003236,0.0135665417029932
"CD99",0.000750341906251287,8.52753123524486e-05,0.00103608224815296,0.00355801079351393,0.0066519887051904,0.00147528566772374,0.0135569846331848
"PTPRC",0.00612579626094643,0.000547988052296906,0,0,0.00146544801040815,0.00540986634771719,0.0135490986713687
"FPR3",0,0,0,0,0,0.0135457942216577,0.0135457942216577
"CAPNS1",0.00657718002144792,0,0,0.00695723010503037,0,0,0.0135344101264783
"ST7",0,0.00325568089633396,0.00227376959488616,0.00185211126493921,0,0.00614914690066177,0.0135307086568211
"INHBA",0,0.00165783959420245,0,0,0,0.0118615277611371,0.0135193673553395
"PARPBP",0,0,0,0,0.0135170891234489,0,0.0135170891234489
"CIC",0,0.00644698181746845,0.00205431351033179,0.00465495977187025,0.000289101438596212,6.11254666650765e-05,0.0135064820049318
"CYP3A4",0,0.00977155636948572,1.8294951808169e-05,0.000503406276580538,0.00214823678720923,0.00105462010690363,0.0134961144919873
"GRPR",0,0.00854074951453255,0.000126051957575264,0,0.00429283437906517,0.000530906526873195,0.0134905423780462
"YY1",0.000136065440041776,0.00320568218279793,0.000810997118424828,0.00449521870602257,0.00444696126994745,0.000395385292318463,0.013490310009553
"NPS",0,0.00417079273654281,0,0.00538001570327163,0.000978239825572488,0.00294973586685815,0.0134787841322451
"CRMP1",0,0,0.0123922574269598,0.00107484324117115,0,0,0.0134671006681309
"GLO1",0,0.00254350929356713,0,0,0.00575639906312591,0.00516439074435366,0.0134642991010467
"FRS2",0.00168931329502979,0.000485969884747939,0,0.000284864468014846,0,0.0110013766522961,0.0134615243000887
"MAT2A",0,0.0019534559365124,0,0.00958397485154742,0,0.00191160272648021,0.01344903351454
"PRTN3",0,0.00192808128287176,0.00420169906258225,0.00397416721676548,0.000824925472251815,0.00251935877554162,0.0134482318100129
"SFRP2",0.00104235922020701,0.0081175464741518,0.000194694710551059,0.00141126439736122,0.000433595319136116,0.00224804540692634,0.0134475055283335
"TMPRSS13",0.00228969176081603,0.000732953785490806,0.00404366086403989,0.00399312451248595,0,0.0023867139700436,0.0134461448928763
"MMP14",0,0.000298040352019402,0,0.00795099409383331,0,0.00517603946029668,0.0134250739061494
"MALAT1",0,0.00313430595629143,0.000637809524416845,0.00694337674594064,0.0022691510585402,0.000432913926681568,0.0134175572118707
"YY1AP1",0.00043016642859478,0.00333532886406425,0.000962902213875162,0.00713418293276781,0.00122412461285352,0.000326215270260753,0.0134129203224163
"ESAM",0,0.0110676685686786,0,0.000495388710806187,0.00168955281373824,0.000151597321152946,0.0134042074143759
"GSK3A",0,8.38222499369359e-05,0,0.000491346920570555,0.00673645926767111,0.00609061980960222,0.0134022482477808
"ESM1",0,0.00467653742742276,0,0.00575234703345786,0,0.00296815298674288,0.0133970374476235
"CLIC4",0,0,0,0.0133897054395581,0,0,0.0133897054395581
"TPT1",0,0.00609800543732512,0,0.000400477708016267,0.00688406712048155,0,0.0133825502658229
"A2M",0,0.00104802801128803,0.00296217082787449,0.00432128695048085,0.00236695404868266,0.00268020370068935,0.0133786435390154
"GRB2",0.00121452914379262,0.00091038231702953,0.00153730232641934,0.00221071292038129,0.000735941346531781,0.00676434039239392,0.0133732084465485
"SERPINB5",0.00321846078482322,0.00646576759499999,0,0.00158652064008223,0,0.00209849531061402,0.0133692443305195
"JAK1",0.00139007125934192,0.00401108460012442,0.000152509386334827,0.00676736380963037,0.000323997517700437,0.000717168660827229,0.0133621952339592
"PTCHD3",0,0.00195669107585806,0,0.00602158044028747,0.00537959905767703,0,0.0133578705738226
"ERF",0,0,0.00746433501339629,0,0,0.00587429172147402,0.0133386267348703
"BCL2L10",0,0.00030063943297995,0,0,0,0.0130359472466651,0.0133365866796451
"EBP",0.000587780917459552,0.002596453557739,0,0.00658538502098313,0,0.00356389019448838,0.0133335096906701
"IL12A",0,0,0.00663456402835761,0,0,0.00668323521534117,0.0133177992436988
"PHB2",0,0.00214531867252983,0,0.00518946595302852,0.00541678481939606,0.000531730318502619,0.013283299763457
"MGP",0,0.00295219289563987,0.00284641001802965,0.00129613866435923,0.00115110107533392,0.00502335994064334,0.013269202594006
"TBX21",0.000703383482283522,0.00154042951482803,0.00202979582410959,0,0.000758325167202336,0.00823725762471355,0.013269191613137
"HDC",0,0.00260830728074628,6.91607965023809e-05,0,0.00401355583478742,0.0065744973551247,0.0132655212671608
"PTHLH",0,0.00246269507105331,7.91642090397345e-06,0.00384900116633893,0.00595008617971898,0.00098942855905356,0.0132591273970688
"APOD",0,0.00223868016746329,0,0,0.0110168737048354,0,0.0132555538722987
"CASP6",0,0.00504227748904141,0,0,0,0.00820957225555011,0.0132518497445915
"S100A10",0.00279038214951705,0.00800946350098311,4.93130702024483e-05,0.00157622710052746,0,0.000813382060128108,0.0132387678813582
"TP53BP1",0,0.00172836843192588,0.00359954598343349,0.00075147606796301,0.00710433791871149,4.68336314409982e-05,0.0132305620334749
"GATA6",0.00158543949626431,0.004004851951758,0,0.00311492004906167,0.00360345269286409,0.000920972490593934,0.013229636680542
"MAPK4",0,0,0,0.00674049901314617,0,0.00648877858086223,0.0132292775940084
"CD3E",0,0.0132255842478642,0,0,0,0,0.0132255842478642
"MTNR1B",0,4.82812203370564e-05,4.99433469603855e-05,0,0.0130479131052412,7.86089555373823e-05,0.013224746628076
"GLA",0,0.00118293564122864,0,0.0114604369876331,0,0.000577798166092895,0.0132211707949547
"WDR11",0,0,0,0.000846249351955544,0,0.0123701780786612,0.0132164274306167
"CELA1",0,0,0,0,0.0132099220504147,0,0.0132099220504147
"IRS2",0,0.00750543278525465,0,0.00348161980318137,0.00201739818194256,0.000198770728924313,0.0132032214993029
"CD46",0,0.00609929576823203,0.00119053858825772,0,0.00424738933406456,0.00166452448140189,0.0132017481719562
"PIK3C2G",0.0132014168486557,0,0,0,0,0,0.0132014168486557
"PARK2",0,0.0073726464900483,0,0.00558875476443223,0,0.000239740443794889,0.0132011416982754
"GNMT",0.00113235302592961,0,0,0.0119596528277266,0,0.000104135935097455,0.0131961417887536
"HDAC6",0.00440559153519303,0.00170773178841287,0,0.00217681506259656,0.00441960323934604,0.0004842957897317,0.0131940374152802
"MCM7",0,0.00366862154885498,0.00112978483576817,0.0046473375751887,0.000659496817910939,0.00308513749236179,0.0131903782700846
"ATP7B",0,0.00117505580266413,0.00258581976329318,0.00525944583132107,0,0.00415359701723857,0.013173918414517
"HSF1",0.000630898064608234,0.00473751794752119,0,0.00425993721897461,0.00352869225722478,0,0.0131570454883288
"GDF15",0,0.00437094976569472,0.000740774892269974,0.0033154339096157,0.000414322064394494,0.00431093844983183,0.0131524190818067
"SPATA20",0.0131492373354199,0,0,0,0,0,0.0131492373354199
"MIR25",0.000307660739139894,0.00413370499047387,0.000764068539429447,0.0041475796944014,0,0.00378420681354627,0.0131372207769909
"CDKL1",0,0,0,0,0,0.0131353156088802,0.0131353156088802
"IRX2",0,0,0,0,0,0.0131353156088802,0.0131353156088802
"PIP5KL1",0,0,0,0,0,0.0131353156088802,0.0131353156088802
"FGA",0,0.00329431711165469,0,0,0.00984033165231553,0,0.0131346487639702
"CASK",0,0.000820032760798228,0.00848263163306897,0.00249243820250434,0,0.00133513441422502,0.0131302370105966
"FARSB",0,0.000544063279742635,0.0125767994833379,0,0,0,0.0131208627630806
"FBL",0,0,0,0.00507292848591902,0.00304177656950488,0.00498031914496977,0.0130950242003937
"HLA-DQA1",0,0,0,0,0,0.0130914854263983,0.0130914854263983
"PSMB8",0,0.00267877878485641,0.00484843228143654,0.00396725932968073,0.000191960156507459,0.00139990298532693,0.0130863335378081
"DDIT3",0,0.00507858514827593,0,0.00537016445002632,0,0.00262631437069119,0.0130750639689934
"SRSF1",0,0.00374214594279851,0.00374795945288486,0.00420762257291797,0.00137540259051465,0,0.013073130559116
"TNFAIP3",0.000124914885128734,0.00132268382711272,0.0101783407324984,0.00134536194634947,0,7.83802396702506e-05,0.0130496816307596
"MIB1",0.000183916663672927,0.00315796425569077,0,0.00397355491042995,0.00192921466708107,0.00378828720113196,0.0130329376980067
"TRAM1",0,0.00536730973530133,0.000203988316447651,0.00209162553584,0.00508595847812265,0.000281387066712464,0.0130302691324241
"HOTAIR",0.00084739377363632,0.00247259974131678,0.000404213270783769,0.00274298271407538,0.001420232104606,0.00513624624688868,0.0130236678513069
"CIAPIN1",0,0.00113174759207999,0,6.45937414319981e-05,0.00265624912938105,0.00914760174824014,0.0130001922111332
"HLTF",0.000798554125508409,0.00726671361882131,0,0.000447307214897545,0,0.00448588644536977,0.012998461404597
"MIR148A",0,0.00276992288770162,0,0.000991178470691609,0.00148427593257834,0.00775111863275999,0.0129964959237316
"RRM1",0.00206578862643599,0.00527860065818993,0,5.50976979916509e-05,0.00559564862864086,0,0.0129951356112584
"MAP2K2",0.000517966483055546,0.0032281114174843,0,0.000828999816045029,0.00841267847012104,0,0.0129877561867059
"TAGLN",0,0.00573498927642021,0,0.000290548078248833,0,0.00694882251483333,0.0129743598695024
"PGP",0.000679914833089284,0.0070498533760415,0,0.00383856690499771,0.000232935891389199,0.00117156613210353,0.0129728371376212
"EIF2A",0,0.00753216405332837,0,0.0027068063285995,0.00169255182200644,0.00103709847746268,0.012968620681397
"ADAM17",0.00197693929702262,0.0016253336243519,0.000176839649217062,0.00511536648871556,0.00152561412364046,0.00253790995350112,0.0129580031364487
"SKP1",0.000407755496994743,0.00651800868684958,0.00112155681887591,0.000217049239249111,0.000455212807657789,0.00423707190660826,0.0129566549562354
"MIR221",0.00105344858051756,0.006322271381651,0.000120281860916595,0.00373860704686214,0.00149949993303598,0.000215135385487289,0.0129492441884706
"ING5",0,0.00304204603995443,0,0,0.00611589358935929,0.00378923709040358,0.0129471767197173
"CYP1A2",0.000514335232532214,0.00475426261189526,0.000423459193045923,0.00552742960433378,0,0.00172352588648106,0.0129430125282882
"LYN",0.000786334896149811,0.00367373421531117,0.00506177440409905,0.00119514627891945,0.00218967579809108,3.11212622095226e-05,0.0129377868547801
"HSP90B1",0,0.00513702756444196,0,0.00680720580801893,0,0.000972722202714787,0.0129169555751757
"DYRK1B",0,0.00147164291800037,0,0,0.0114357562768211,0,0.0129073991948215
"PSMA1",0,0,0,0.000356710281839572,0.0125480318092832,0,0.0129047420911228
"KIAA1524",0.000380519837308427,0.00369574937135868,0.00160819874311732,0.00217599511439459,0.00041861475387671,0.0046248408730343,0.01290391869309
"CXCL10",0.000850476808647584,0.005008725124112,0.00253453378809471,0.00125085601670006,0.00206375538726751,0.0011954745125706,0.0129038216373925
"CES2",0.00539968842677669,0.00750325529074891,0,0,0,0,0.0129029437175256
"FASLG",0,0.00365000643781442,0,0.00593714911478301,0.00331532232630095,0,0.0129024778788984
"SSR2",0,0,0,0.00333627363284169,0.00954966065388268,0,0.0128859342867244
"TNFRSF10C",0,0.00457317024798096,0,0.00315971185041638,0.000373535690693716,0.00477806439032928,0.0128844821794203
"METAP2",0.00382345320065736,0.008534791774769,5.301143698108e-05,0.000470970611828184,0,0,0.0128822270242356
"CD151",0.0035267898898591,0.0035886077146173,0,0,0.000168378409780589,0.00559568704973916,0.0128794630639961
"SHC1",0,0.00333437794451519,0,0.00353148886853898,0.00600453817486454,0,0.0128704049879187
"GABARAP",0,0.00272394188408955,0,0.010137858006637,0,0,0.0128617998907266
"ITGA1",0,0.00496764134732673,0,0.00163397389540821,0.000383189709949576,0.00586123245537031,0.0128460374080548
"GADD45A",0.000357018892447712,0.00156996796449306,0.00204110081850273,0.00488593609267064,0.00165696073450342,0.00233001181484433,0.0128409963174619
"FURIN",0,0.00713962013969859,0,0.0024630121374332,0.00192963086373514,0.00129361584832719,0.0128258789891941
"TPD52",0.0102955293090266,0,0,0.00199593379156596,0.000520082625839044,0,0.0128115457264316
"PCSK6",0.00720310393645695,0.00326907793595931,0,0.00233609873196607,0,0,0.0128082806043823
"HSPG2",0,0.00333320509400434,0,0,0.00744582888082903,0.0020280643778448,0.0128070983526782
"GPX4",0,0.00636310863821088,5.53550001691641e-05,0.00162599413784487,0.00441373597985971,0.000348506779132852,0.0128067005352175
"VDAC1",0.00446604507549953,0,0.00833307490105975,0,0,0,0.0127991199765593
"DPM1",0,0,0,0,0.0127965318105436,0,0.0127965318105436
"WASF2",0,0.00201547535481014,0,0.00355566274336341,0,0.0072158476606954,0.012786985758869
"CSHL1",0,0.000391913719293118,0.0038553148357247,0,0.000140559615703416,0.0083986835244725,0.0127864716951937
"IL7",0,0.00816481659365464,0,0,0.00422840730131754,0.000385241946088079,0.0127784658410603
"PON1",0,0.00751585889403201,0,0,0.00526219412868972,0,0.0127780530227217
"MT-ND1",0.00728888467857269,0,0,0.00548629531673921,0,0,0.0127751799953119
"FOLR1",0,0.00544165750614662,0.00140923075590304,0.000894691368903658,0.00502167396584284,0,0.0127672535967962
"STS",0,0.0054489476037796,0.00147879902228887,0,0.00337459085903417,0.00246299671469788,0.0127653341998005
"STK4",0,0.00607580419202749,0.00428839029947862,0.0011422965026913,1.93489809352349e-05,0.00122870788585608,0.0127545478609887
"TPR",0,7.973693037841e-05,0,0.00084209955399391,0.00161062181835451,0.0102004446351362,0.012732902937863
"TNFAIP1",0,0,0.00234826167551274,0,0.00260053970224062,0.0077776833822178,0.0127264847599712
"PDGFRB",0,0.00814098116944054,0.00357896173563832,0,0,0.00100593537670604,0.0127258782817849
"MIR31",0.00841011002081297,0.00227468726324156,0.00172255527237898,0.000303144544469183,0,0,0.0127104971009027
"DDX5",0,0.00361636910521012,0.00618743153152113,0.00259720456569202,0.000253783650553826,5.2904220400674e-05,0.0127076930733778
"CCL25",0,0.00149792418577526,0,0,0.0108125215227498,0.000390214679400229,0.0127006603879253
"SEL1L",0,0.000874803971289535,0.00508176446281398,0,0.00587197048977724,0.000869192955287632,0.0126977318791684
"HOXB6",0,0.0107956723325714,0,0,0.0018990263515842,0,0.0126946986841556
"GPA33",0,0.0113569765637372,0.000748337386169356,0,0,0.000588927493816223,0.0126942414437228
"SNCG",0,0.00924313588856975,0.00295773726088823,0.000473069898706624,0,0,0.0126739430481646
"SCD",0,0.00274857775531406,0.00792508133050113,0.00186181278309381,0,0.000115392946854274,0.0126508648157633
"TRIM33",0.00125730004990376,0.00778829720612429,0,0.000480127210227505,0.00311913859755036,0,0.0126448630638059
"SAV1",0.00165511019198558,0.000297619162067921,0.00275280732880562,0.00513119398746351,1.24205151126078e-05,0.0027942078756958,0.012643359061131
"HLA-B",0.000654263942199692,0.0027666862722664,0.00196160975997698,0.0026910119690803,0.00055981656494541,0.00400547197006082,0.0126388604785296
"AKR1B1",0,0.00578726443024772,0.00010726686551435,0.00567555650412961,0.000627363596428286,0.000431500191034292,0.0126289515873543
"CADM1",0.000241200411444073,0.00679871893110727,0,0.00311811519144244,0.00169252610655455,0.000774628211951971,0.0126251888525003
"WASL",0,0.00833355318419822,0.00303971565861721,0,0,0.00124895351919429,0.0126222223620097
"ANKRD36B",0,0.00943578376351145,0.000701450437786716,0.00206824209516582,0.000404193059009521,0,0.0126096693554735
"CKAP4",0.012601352446444,0,0,0,0,0,0.012601352446444
"ITIH1",0.012601352446444,0,0,0,0,0,0.012601352446444
"KDM8",0.012601352446444,0,0,0,0,0,0.012601352446444
"NAE1",0.012601352446444,0,0,0,0,0,0.012601352446444
"TMC5",0.012601352446444,0,0,0,0,0,0.012601352446444
"ADCY10",0,0.00557255379709248,0,0,0.00335492334749912,0.0036653976336499,0.0125928747782415
"MOB1A",0.00859038488459431,0,0.00252847739590459,0.00136920430076794,6.08445376307946e-05,4.32383371838857e-05,0.0125921494560815
"NHS",0.0011549600900489,0.00686555656814166,0.00191221163842143,0,0.0026470550198136,0,0.0125797833164256
"NEDD4L",0.00590934378513059,0.000873713155761996,0,0.000290382445414155,0.00158695288184002,0.00391578585585816,0.0125761781240049
"SSTR3",0.00181450802482563,0.000498067657353221,0.00236302569391932,0.00789991740391274,0,0,0.0125755187800109
"PAK2",0,0,0,0.00225581761985812,0,0.0103192419861681,0.0125750596060262
"BHLHE40",0,4.16517988985824e-05,0,0,0.0124617594608149,6.78152785868518e-05,0.0125712265383003
"PTGER1",0.00176044108664717,0.00959931310741675,0,0.001060461104919,1.8723526672352e-05,0.000115599426888132,0.0125545382525434
"IRF5",0,0.00111878092503733,0,0.0105201871444556,0,0.000910770268215768,0.0125497383377087
"MIR204",0,0,0.00937470926369221,0,0,0.00317405928376031,0.0125487685474525
"ABCC1",0.00253316407452348,0.000678603834789226,0.00315912956439297,0.000133203118479829,0.00426743213391118,0.00177569504311056,0.0125472277692073
"NEK2",0.00505043547527878,0.00350531003248118,0,0.00172917943910551,0.00225639639854647,0,0.0125413213454119
"RAB34",0,0,0,0,0,0.0125382558084765,0.0125382558084765
"DACH1",0,0.0062000085629667,0.000442542870886884,0,0.00496947261939908,0.000919658240178254,0.0125316822934309
"GRHL2",0,0,0.00413612464027348,0.00256354652402878,0,0.00582311877624609,0.0125227899405483
"BANF1",0,0,0.0125180703725894,0,0,0,0.0125180703725894
"MMP24",0,0,0.0125180703725894,0,0,0,0.0125180703725894
"PARL",0,0,0.0125180703725894,0,0,0,0.0125180703725894
"SKAP2",0,0,0.0125180703725894,0,0,0,0.0125180703725894
"SNN",0,0,0.0125180703725894,0,0,0,0.0125180703725894
"KLK10",0,0.00620863324524521,0.000329816313402665,0.000748104553383002,0.000654278827853728,0.00457439960337403,0.0125152325432586
"NTRK3",0,0.0017596212516008,0,0,0.0100614008334439,0.000694200644888771,0.0125152227299335
"COPS8",0,0,0,0,0,0.0125134890786209,0.0125134890786209
"SRP68",0,0.000474932625929491,0.0120364244414978,0,0,0,0.0125113570674273
"KIAA0101",0.000357436471011202,0,0.00327760782346883,0.00322949986167965,0.00166048011736989,0.00398292627692597,0.0125079505504555
"ARFIP2",0,0.000256310425786344,0,0,0,0.0122515381840906,0.012507848609877
"VSIG1",0,0.000643220906582128,0.00307509244078915,0,0,0.00878137656542304,0.0124996899127943
"MIR499A",0,0.00074626657555187,0,0.00430565449455767,0,0.00744207205903713,0.0124939931291467
"CDK7",0,0.00604704643743119,0,0.00552919751988034,0,0.000914448260958228,0.0124906922182698
"GTF2H3",0.00126609498145854,0.00326476364389122,8.11232579723285e-05,0.00238584519833517,0.00440208538565794,0.00108866092986559,0.0124885733971808
"TNFRSF10A",0.00233006009108744,0.00275445246794702,0.00299650980287272,0.00411950914805084,0.000285088514264239,0,0.0124856200242223
"A1BG",0,8.70493172281293e-05,0,0.000267866465612558,0.00386076001828001,0.00826480018363401,0.0124804759847547
"COIL",0.000229439991958153,0.00208896656418621,0.00871807876589543,0.00131848050158011,0.000120977515555912,0,0.0124759433391758
"GATA4",0,0.00522835211322455,0,0,0.00151281340255823,0.00572345531345499,0.0124646208292378
"TCF4",0.000638714340411495,0.00501904957176385,0.00213116301736777,0.00116213904576895,0,0.00350932779310074,0.0124603937684128
"NOTCH2",0.00224434142787202,0.00479908013277004,0,0.00249631411813286,0.000836346202652576,0.00208428065139862,0.0124603625328261
"ERAS",0.000419633340714705,0.00145156073828308,0.0031229948540525,0.00326483421623887,0.00076501468236505,0.00343509607854023,0.0124591339101944
"HOXA7",0,0,0.00813858059929118,0.0043042642434159,0,0,0.0124428448427071
"CYBB",0,0.00558054146502048,0.00272065151874538,0.00144535228723782,0.00268923218958236,0,0.012435777460586
"HBEGF",0.000457978185296985,0.0021428878475156,9.17508693751104e-05,0.00427574369573351,0.00267098604051941,0.00278712253613475,0.0124264691745754
"CFB",0.0008307493473919,0.000395876751563403,0,0.00610919365627362,0.00131604193861289,0.00377266024302459,0.0124245219368664
"MAP2K4",0,0.00272357940325437,7.08795406471381e-05,0.00117448301420526,0.00673130000129594,0.00171719103275491,0.0124174329921576
"RPS6KA1",0,0.00508713633499367,0.000103141674537195,0.00320614862769259,0.00304910277430457,0.000967003044484918,0.0124125324560129
"MAP3K2",0,0.00190918090575758,0,0.0105009091915172,0,0,0.0124100900972748
"NR1H4",0.00216707002455084,0.00310404515949057,0.000245295357381979,0.00661209039005174,9.98940501357197e-05,0.000172757220142488,0.0124011522017533
"NR4A2",0,0.00729973527248417,0,0.000616179009058018,0.00172417860058953,0.00274736860205966,0.0123874614841914
"NOTCH3",0,0.000203351660959755,2.36646263253208e-05,0.00769260498668304,0.0044656660201363,0,0.0123852872941044
"ORM2",0.0086275626058607,0.00306863462281094,0,0.000688302421564034,0,0,0.0123844996502357
"IGFBP4",0,0.010035682914976,0,0,0,0.00233736451725924,0.0123730474322352
"CPS1",0.00671290167194177,0.0016805973427347,0,0,0,0.00397264504521238,0.0123661440598889
