#filename	date	concept_num	concept
24348051	2013-12-18	KRAS	1
615193	1978-09-29	NODAL	1
26459257	2016-05-05	NODAL	2
26314557	2015-10-21	VIM	1
26314557	2015-10-21	CALB2	1
21471753	2011-04-07	NODAL	2
21267990	2011-06-09	HCCS	2
15366223	2004-09-14	NODAL	1
15484294	2004-10-14	HFE2	6
15484294	2004-10-14	BCL2	11
15484294	2004-10-14	BAX	6
17287171	2007-02-08	BCL2	4
17287171	2007-02-08	BAX	3
17287171	2007-02-08	BIRC5	3
7472781	1995-12-15	NODAL	1
20566689	2010-08-19	CYP2W1	4
22322954	2012-09-05	NODAL	1
25203810	2015-01-21	CTGF	14
25203810	2015-01-21	KRT19	1
24896196	2014-07-22	NODAL	4
27279267	2016-07-19	CDKN1B	9
27279267	2016-07-19	XPO1	2
23339102	2013-01-22	PEMT	8
26208812	2015-08-10	MPV17	1
21440549	2011-07-04	DLD	4
21440549	2011-07-04	MNT	6
21440549	2011-07-04	MIR34A	4
16508808	2006-05-08	NODAL	2
19084911	2008-12-16	PTGS2	1
23872482	2014-04-11	OLFM4	1
22495359	2012-11-13	GNAS	4
4011889	1985-08-15	NODAL	1
28008299	2016-12-23	BRAF	2
28008299	2016-12-23	PIK3CA	2
28008299	2016-12-23	FBXW7	2
21898484	2011-12-22	ASPH	6
24186137	2014-05-05	GNAS	3
24186137	2014-05-05	PIK3CA	1
24186137	2014-05-05	MLH1	2
24186137	2014-05-05	CDKN2A	2
24186137	2014-05-05	BRAF	1
26340507	2015-12-16	MAP3K4	12
15135343	2004-05-11	HCCS	2
22226571	2012-02-17	BRAF	1
28124097	2017-01-26	IDH1	5
21971924	2011-12-02	NODAL	2
26695839	2016-02-23	NODAL	1
26458491	2015-10-27	NODAL	1
22735632	2012-07-16	AKT1	3
22735632	2012-07-16	POSTN	8
3119459	1987-12-21	IGJ	1
24351817	2013-12-19	MKI67	2
24119741	2013-10-14	MTSS1	1
24119741	2013-10-14	MMP7	1
12378511	2002-10-14	SMAD4	4
24955710	2014-06-24	KRT20	2
24955710	2014-06-24	MUC2	1
24955710	2014-06-24	PEMT	2
24955710	2014-06-24	KRT7	2
10718212	2000-03-29	MDM2	10
10718212	2000-03-29	CDKN2A	3
22514698	2012-04-19	HMOX1	10
17409912	2007-04-05	NODAL	1
8380976	1993-02-19	HCCS	1
24081803	2014-02-20	EIF4EBP1	1
24081803	2014-02-20	S100A4	1
24081803	2014-02-20	PEMT	2
24081803	2014-02-20	HSPB1	1
24081803	2014-02-20	AKT1	1
24081803	2014-02-20	MUC6	1
24081803	2014-02-20	MUC4	2
24081803	2014-02-20	HDGF	1
15150106	2004-05-19	BAX	1
15150106	2004-05-19	TNFRSF10A	1
15150106	2004-05-19	TNFSF10	10
15150106	2004-05-19	PDCD1	1
15150106	2004-05-19	BCL2	3
15150106	2004-05-19	MCL1	10
14520286	2003-10-01	SERPINB6	1
27127878	2016-09-22	BCL2L1	2
26294099	2015-08-21	PTEN	9
25912876	2015-05-19	ETS1	5
11910351	2002-03-22	MAPK8	1
24854451	2015-03-06	NODAL	1
28101220	2017-01-19	KRT19	1
28101220	2017-01-19	BIRC5	1
25580681	2015-04-22	AKT1	3
25580681	2015-04-22	SOX9	1
7502013	1996-01-17	HCCS	1
23106580	2012-10-30	MLH1	1
23106580	2012-10-30	MUC2	2
23106580	2012-10-30	PEMT	1
23106580	2012-10-30	MSH2	1
23106580	2012-10-30	MUC6	2
23106580	2012-10-30	MUC5AC	1
23106580	2012-10-30	KRT20	1
23106580	2012-10-30	KRT7	2
23833654	2013-07-08	PHF14	8
25711908	2015-05-21	MYD88	2
26647881	2016-02-10	CDC25A	6
27469137	2016-07-29	EYA4	16
22647350	2012-11-19	FOXP3	5
23346539	2013-01-24	MMP9	3
23346539	2013-01-24	BIRC5	3
24409060	2014-01-10	ID1	1
24409060	2014-01-10	ID4	2
