#filename	date	concept_num	concept
15277238	2004-07-27	Pancreatic Cancer	4
17510417	2007-05-18	Pancreatic Cancer	4
21932133	2012-07-31	Pancreatic Cancer	4
11280764	2001-03-30	Pancreatic Cancer	3
11280764	2001-03-30	Colorectal cancer	1
11248065	2001-03-15	Pancreatic Cancer	2
24132924	2013-12-18	Pancreatic Cancer	6
17876328	2007-10-17	Pancreatic Cancer	3
23455452	2013-04-26	Pancreatic Cancer	3
19276660	2009-05-06	Pancreatic Cancer	5
19002187	2008-11-12	Pancreatic Cancer	5
17334647	2007-03-05	Pancreatic Cancer	2
17334647	2007-03-05	Esophageal cancer	1
17334647	2007-03-05	Stomach cancer	1
23378339	2013-04-04	Pancreatic Cancer	1
12559183	2003-01-31	Pancreatic Cancer	5
10624116	2000-01-27	Pancreatic Cancer	7
22725697	2012-08-09	Pancreatic Cancer	7
3495265	1987-05-28	Pancreatic Cancer	1
2174728	1991-01-22	Pancreatic Cancer	4
19386602	2009-06-22	Pancreatic Cancer	4
16920987	2006-08-21	Pancreatic Cancer	5
16450333	2006-03-13	Pancreatic Cancer	3
21681824	2012-04-17	Pancreatic Cancer	7
23935836	2013-08-12	Pancreatic Cancer	7
15833838	2005-04-18	Pancreatic Cancer	2
19260747	2009-03-05	Pancreatic Cancer	5
22846737	2012-07-31	Pancreatic Cancer	7
23469969	2013-03-08	Pancreatic Cancer	1
23662044	2013-05-10	Pancreatic Cancer	2
24398967	2014-01-20	Pancreatic Cancer	4
22848379	2012-07-31	Pancreatic Cancer	6
19768832	2009-10-12	Pancreatic Cancer	2
19768832	2009-10-12	Colorectal cancer	3
18927288	2008-10-17	Pancreatic Cancer	4
18927288	2008-10-17	Colorectal cancer	2
16737574	2006-06-01	Pancreatic Cancer	6
16163059	2005-09-15	Pancreatic Cancer	6
17013530	2006-10-02	Pancreatic Cancer	2
20357690	2010-09-23	Pancreatic Cancer	5
17410536	2007-05-03	Pancreatic Cancer	5
17671699	2007-08-02	Pancreatic Cancer	7
17671699	2007-08-02	Colorectal cancer	1
15841046	2005-04-20	Pancreatic Cancer	3
21713765	2012-01-06	Pancreatic Cancer	2
18094619	2008-07-09	Pancreatic Cancer	9
17409444	2007-04-05	Pancreatic Cancer	7
24374017	2014-03-05	Pancreatic Cancer	5
10644462	2000-02-10	Pancreatic Cancer	2
11773977	2002-01-04	Pancreatic Cancer	7
17174370	2007-10-22	Pancreatic Cancer	7
24489544	2014-02-03	Pancreatic Cancer	4
16169464	2005-09-19	Pancreatic Cancer	1
8100447	1993-08-03	Pancreatic Cancer	1
23073476	2013-05-31	Pancreatic Cancer	2
17559882	2007-09-24	Pancreatic Cancer	7
21468597	2011-04-06	Pancreatic Cancer	5
10923099	2000-08-10	Pancreatic Cancer	6
19152423	2009-02-03	Pancreatic Cancer	2
23903906	2013-08-28	Pancreatic Cancer	5
12738734	2003-05-09	Pancreatic Cancer	4
15764155	2005-03-14	Pancreatic Cancer	5
16996571	2006-10-23	Pancreatic Cancer	3
16996571	2006-10-23	Colorectal cancer	1
18413752	2008-04-16	Pancreatic Cancer	5
17131308	2007-01-02	Pancreatic Cancer	5
16044151	2005-11-18	Pancreatic Cancer	1
19561318	2009-07-15	Pancreatic Cancer	3
15175945	2004-06-03	Pancreatic Cancer	4
20699088	2010-09-29	Pancreatic Cancer	2
20699088	2010-09-29	Liver cancer	1
21329664	2011-03-28	Pancreatic Cancer	2
14657708	2003-12-05	Pancreatic Cancer	2
22907845	2012-11-19	Pancreatic Cancer	5
11115536	2001-01-08	Pancreatic Cancer	8
15161033	2004-05-26	Pancreatic Cancer	3
23140286	2013-01-17	Pancreatic Cancer	7
21219855	2011-02-21	Pancreatic Cancer	2
24889936	2014-09-10	Pancreatic Cancer	8
23233329	2013-04-22	Pancreatic Cancer	6
19046630	2008-12-22	Pancreatic Cancer	6
15756592	2005-05-02	Pancreatic Cancer	1
8261865	1994-01-24	Pancreatic Cancer	5
23689123	2013-07-17	Pancreatic Cancer	1
17592292	2007-06-26	Esophageal cancer	1
17592292	2007-06-26	Pancreatic Cancer	5
19271729	2009-04-14	Pancreatic Cancer	2
21723941	2011-08-15	Pancreatic Cancer	3
21337550	2011-02-21	Pancreatic Cancer	2
23268706	2013-03-06	Pancreatic Cancer	5
19349429	2009-05-29	Pancreatic Cancer	5
24573955	2014-05-15	Pancreatic Cancer	2
12943815	2003-08-28	Pancreatic Cancer	2
21254281	2011-01-21	Pancreatic Cancer	5
14518213	2003-10-01	Pancreatic Cancer	2
22409914	2012-03-13	Pancreatic Cancer	2
18316569	2008-03-04	Pancreatic Cancer	6
3222246	1989-03-23	Pancreatic Cancer	5
3222246	1989-03-23	Colorectal cancer	3
1538276	1992-03-30	Pancreatic Cancer	2
18445772	2008-06-24	Pancreatic Cancer	2
18665180	2008-08-12	Pancreatic Cancer	4
21991388	2011-10-12	Pancreatic Cancer	3
23441192	2013-02-26	Pancreatic Cancer	2
24141108	2014-01-10	Pancreatic Cancer	5
62723	1977-01-29	Pancreatic Cancer	1
62723	1977-01-29	Colorectal cancer	1
15200918	2004-06-17	Pancreatic Cancer	4
10628326	2000-02-18	Pancreatic Cancer	1
9807701	1999-01-21	Pancreatic Cancer	2
17161985	2006-12-12	Pancreatic Cancer	4
20130824	2010-02-04	Pancreatic Cancer	3
9779494	1998-12-29	Pancreatic Cancer	4
24356647	2013-12-20	Pancreatic Cancer	3
14760765	2004-02-04	Pancreatic Cancer	4
16826192	2006-11-07	Pancreatic Cancer	5
8168178	1994-06-01	Pancreatic Cancer	3
16886641	2006-08-04	Pancreatic Cancer	1
17564428	2007-07-06	Pancreatic Cancer	1
14707728	2004-01-06	Pancreatic Cancer	9
25133484	2014-08-19	Pancreatic Cancer	4
11058865	2000-12-08	Pancreatic Cancer	2
11345135	2001-05-09	Pancreatic Cancer	7
23640603	2013-06-20	Pancreatic Cancer	10
15983384	2005-07-06	Pancreatic Cancer	1
15809719	2005-04-05	Pancreatic Cancer	7
12409827	2002-10-31	Pancreatic Cancer	2
17325739	2007-02-27	Pancreatic Cancer	6
18709643	2008-09-01	Pancreatic Cancer	1
19055478	2009-01-02	Bile duct cancer	3
19055478	2009-01-02	Pancreatic Cancer	5
22155850	2012-06-11	Pancreatic Cancer	3
17640486	2007-07-20	Pancreatic Cancer	8
10667595	2000-02-28	Pancreatic Cancer	2
17671193	2007-08-02	Pancreatic Cancer	8
19066953	2009-02-09	Pancreatic Cancer	3
